1426000,1481000,1415000,1233,-1.7,1465000
1465000,1465000,1420000,614,-4.8,1430000
1420000,1469000,1420000,1941,-4.5,1450000
1465000,1481000,1440000,1499,-7.4,1441000
1437000,1456000,1433000,700,-5.7,1444000
1448000,1448000,1411000,601,-2.8,1422000
1406000,1406000,1381000,1123,-0.3,1382000
1406000,1415000,1383000,2487,-2.5,1390000
1385000,1385000,1335000,2831,-6,1340000
1340000,1352000,1310000,1078,-4.6,1325000
1315000,1344000,1315000,1933,-1.2,1327000
1330000,1335000,1286000,1513,1,1290000
1298000,1318000,1297000,2330,2.8,1308000
1299000,1304000,1283000,2334,1.4,1292000
1294000,1328000,1279000,2779,5.3,1280000
1277000,1290000,1271000,3561,5.4,1280000
1280000,1310000,1276000,2952,-8.2,1286000
1292000,1306000,1280000,1611,-2.9,1287000
1287000,1287000,1277000,1967,-0.9,1280000
1273000,1293000,1271000,1866,-5.6,1276000
1280000,1293000,1274000,3244,-4.7,1275000
1274000,1280000,1262000,1763,-12.8,1264000
1275000,1275000,1256000,2117,-13.7,1267000
1257000,1265000,1232000,2906,-8.6,1244000
1246000,1274000,1232000,2283,0.9,1274000
1279000,1284000,1267000,2118,-8.7,1275000
1268000,1278000,1261000,1288,-8,1272000
1279000,1295000,1265000,3214,-4.5,1275000
1261000,1271000,1251000,1463,-3.5,1258000
1251000,1266000,1240000,1611,3.1,1240000
1239000,1239000,1218000,2219,3,1223000
1212000,1227000,1200000,3115,-1.3,1221000
1209000,1247000,1209000,1883,-2.8,1247000
1240000,1250000,1235000,2309,-6.4,1242000
1242000,1259000,1232000,1368,-0.2,1245000
1246000,1253000,1226000,2229,2.3,1238000
1248000,1248000,1229000,1262,5.8,1240000
1244000,1244000,1219000,3469,4.4,1224000
1236000,1246000,1227000,2845,4.3,1236000
1244000,1276000,1223000,3997,-0.7,1275000
1274000,1274000,1244000,2262,2.1,1247000
1237000,1263000,1237000,1760,5.4,1256000
1264000,1268000,1242000,1917,6.9,1257000
1244000,1256000,1236000,1631,5.3,1239000
1250000,1270000,1230000,3457,3,1262000
1256000,1269000,1227000,3183,3,1246000
1238000,1238000,1192000,6280,2,1203000
1206000,1225000,1198000,2202,3.4,1215000
1315000,1315000,1211000,2933,-1.6,1236000
1231000,1247000,1210000,3611,1.7,1218000
1218000,1222000,1197000,4674,3.6,1202000
1203000,1220000,1201000,2064,5.5,1211000
1209000,1230000,1205000,1973,8.1,1222000
1220000,1247000,1220000,2407,2.8,1240000
1228000,1237000,1227000,1765,3.1,1237000
1237000,1238000,1226000,864,4.3,1234000
1237000,1238000,1224000,884,7.8,1232000
1233000,1233000,1215000,1130,5,1220000
1224000,1234000,1217000,1167,3.9,1221000
1226000,1241000,1220000,2191,6.4,1231000
1228000,1240000,1220000,1665,10.1,1238000
1232000,1241000,1216000,895,11.6,1226000
1217000,1233000,1216000,916,9,1216000
1218000,1243000,1218000,1164,8.3,1234000
1227000,1244000,1227000,975,4.9,1230000
1238000,1252000,1235000,2058,7.2,1250000
1246000,1259000,1236000,1824,6.7,1249000
1236000,1250000,1233000,1756,5.4,1246000
1254000,1254000,1225000,1127,15.4,1230000
1219000,1266000,1219000,3048,13.7,1257000
1264000,1270000,1246000,1847,12.2,1260000
1260000,1286000,1247000,3051,8.9,1273000
1273000,1273000,1251000,1362,10.3,1255000
1251000,1280000,1248000,1906,13.6,1275000
1261000,1293000,1260000,1287,15.2,1266000
1259000,1273000,1253000,869,17,1255000
1258000,1281000,1256000,1057,18.4,1267000
1251000,1275000,1251000,1146,12.9,1275000
1257000,1282000,1256000,1871,19.7,1270000
1275000,1275000,1263000,744,15.1,1264000
1255000,1282000,1255000,1542,11.9,1275000
1279000,1281000,1258000,1521,15.2,1275000
1280000,1286000,1267000,1130,22.6,1278000
1268000,1280000,1256000,2710,23.1,1256000
1266000,1275000,1252000,922,20,1266000
1276000,1279000,1268000,1335,19.7,1268000
1269000,1277000,1254000,1720,18.5,1258000
1255000,1273000,1255000,939,20.8,1271000
1272000,1298000,1267000,1649,20.7,1298000
1307000,1333000,1293000,1919,20.1,1329000
1340000,1393000,1299000,2641,16.2,1354000
1366000,1366000,1313000,1313,16.1,1319000
1323000,1345000,1304000,1876,16.9,1335000
1335000,1340000,1306000,2002,16.6,1337000
1318000,1339000,1294000,2917,16.6,1325000
1316000,1316000,1266000,2754,18.1,1285000
1298000,1313000,1279000,956,23,1303000
1305000,1344000,1291000,1754,23.3,1305000
1296000,1330000,1287000,1862,22.1,1330000
1335000,1340000,1313000,896,19.7,1330000
1332000,1383000,1324000,1583,20.5,1380000
1389000,1395000,1363000,973,21.6,1369000
1369000,1369000,1330000,2250,20.7,1345000
1340000,1354000,1320000,1987,20.9,1353000
1336000,1376000,1320000,3012,21.4,1366000
1350000,1380000,1348000,1963,23.7,1378000
1378000,1395000,1363000,1682,22.5,1370000
1365000,1415000,1365000,1980,23,1389000
1380000,1396000,1368000,1100,22.2,1378000
1370000,1405000,1368000,1198,23.2,1378000
1365000,1384000,1355000,765,22.6,1360000
1361000,1361000,1339000,1065,23.4,1348000
1349000,1357000,1321000,2900,24.8,1354000
1360000,1397000,1347000,2145,23.7,1369000
1373000,1415000,1373000,1675,24.9,1405000
1392000,1409000,1392000,1468,26,1404000
1398000,1455000,1397000,2150,25.4,1450000
1438000,1462000,1430000,1844,25.7,1449000
1469000,1469000,1420000,887,24.3,1425000
1413000,1428000,1393000,1603,26.5,1402000
1400000,1437000,1400000,1174,24.6,1426000
1415000,1440000,1390000,1817,24.8,1402000
1395000,1422000,1393000,1187,25.3,1403000
1391000,1470000,1391000,3406,25.9,1467000
1441000,1447000,1410000,1406,24,1420000
1412000,1425000,1378000,2339,22.7,1380000
1375000,1397000,1351000,1554,24.4,1363000
1361000,1371000,1353000,1538,22.7,1362000
1364000,1376000,1355000,2133,20.9,1370000
1379000,1379000,1345000,1530,26.3,1370000
1368000,1382000,1365000,962,25.9,1380000
1384000,1409000,1371000,1635,23.3,1399000
1400000,1400000,1333000,3045,24.7,1340000
1338000,1372000,1326000,2125,26.1,1362000
1350000,1357000,1325000,2378,21.7,1348000
1358000,1358000,1313000,2418,25.5,1338000
1330000,1350000,1315000,1307,26.3,1316000
1325000,1367000,1322000,1666,23.9,1361000
1346000,1358000,1323000,1956,25.6,1323000
1323000,1326000,1300000,1102,27.6,1307000
1307000,1315000,1287000,1100,27.8,1300000
1287000,1302000,1262000,1424,27.9,1292000
1281000,1310000,1281000,1025,28.1,1286000
1310000,1328000,1292000,1610,27.9,1328000
